,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1229,16.65301895,59.03006363,61.47200394,44.93022156,17.60095024,46.36100388,10.08570862,49.56237411,0,0,15.32169533,15.95026302,50.74246216,59.80000305,49.34883499,19.4746151,22.15613747
1230,45.61981964,59.63435364,23.70057678,0,19.48578835,46.26051712,36.27867889,66.67227936,20.4427433,8.908690453,13.53900146,39.66872787,58.92238617,94.44425201,11.89605331,9.067334175,5.626643181
1231,18.00596046,57.14072037,59.69047928,29.6767025,68.50816345,8.556159019,58.30518723,62.8225441,53.95278931,10.28891563,40.26589584,18.59213257,38.61548233,60.31664276,53.41316986,34.8124733,11.92235661
1232,38.93811035,35.92938614,2.027182102,45.36140442,108.5343933,66.04302979,57.26495743,53.48605347,65.45124817,27.22740936,0,28.4392643,52.42079163,35.90499115,35.83675003,14.75934505,40.68537903
1233,28.59957504,25.87024498,13.1275816,47.5632515,0.714708209,47.72953415,36.90277863,34.52979279,53.46042252,9.119793892,41.67491913,13.10576534,33.21146774,19.83673859,16.00259209,3.534456968,39.97677994
1234,26.61704636,0,19.14998627,21.96192551,24.80908394,9.94493866,17.64405632,38.18949127,22.07647514,19.70851898,19.68764114,62.92213821,11.99136162,17.56043434,24.09343719,12.15752792,15.74287319
1235,18.66597366,19.85515022,29.48039246,26.59578323,51.74360275,57.88619232,0,21.45143509,44.08636093,48.50266266,47.78211212,40.35116577,41.95684052,59.68568802,49.65273666,5.171751022,51.60921478
1236,31.18721008,18.80137634,42.56811905,21.47179985,31.55806351,17.55918503,48.88124466,26.53316498,8.62084198,26.75209236,29.52519989,17.01086235,73.64749146,9.127498627,3.121544123,15.66764927,38.67709732
1237,51.95914841,46.27320099,12.09438515,46.71012115,35.25289154,29.83474731,15.42447281,39.31230164,42.25025177,18.07758141,12.10537529,25.90554619,0,11.09702682,31.63763237,13.76935863,17.42494202
1238,24.97232628,1.625809193,27.71115685,18.39941025,4.466379166,36.57146454,4.849731922,18.26111794,11.5674305,5.591124058,24.94429779,35.59189224,1.514244914,31.05716133,10.47077274,6.087535858,31.12305832
1239,9.527395248,28.10772705,45.85440445,3.312031031,22.17894745,17.17627716,0,10.02322578,20.18203735,34.35336304,34.75581741,20.49321175,43.86694717,48.95467758,34.22262955,9.472618103,11.79029751
1240,31.28285789,32.09136963,25.61603737,19.44734764,42.26578903,21.64253044,15.61202908,22.67046928,5.42136097,23.59268379,0,2.080155373,53.72925186,8.60811615,23.77350616,19.00640678,25.13781166
1241,26.37706947,47.62795639,19.64976501,34.51032257,18.02047157,43.36761856,35.65471649,23.2647686,31.35558319,0,1.110613823,5.544855118,15.53745651,28.56510544,4.220541,0,8.218032837
1242,17.60136032,5.16313076,15.02125931,21.15847969,4.568876743,17.80093956,7.721337795,29.70585442,22.43987656,0,20.50635529,28.64866447,18.62025452,26.88852692,31.78388977,12.36013031,7.072151184
1243,11.42930126,16.58060265,14.49717236,0,37.94548416,29.85180664,16.49342155,37.36842728,22.66217232,16.49467659,18.46691132,29.411129,28.41313553,59.54307556,22.36996841,11.38829231,18.50644302
1244,29.41212845,27.02866364,15.97338009,17.39752769,44.80657959,13.72939682,22.92737389,20.8181839,30.85414314,24.95444298,32.62373352,6.000834465,52.28178406,15.0914793,23.47812462,13.18820953,29.57326698
1245,26.26733398,23.07415009,12.53628826,44.21429062,43.18104935,24.87307167,35.82397079,30.5869751,37.4529686,18.45936012,0,20.59158897,9.748949051,1.761377215,13.42411518,9.806866646,20.80532455
1246,23.06296349,0.91731894,9.620000839,30.32542801,8.016823769,33.59677505,0,18.03652573,25.66546059,13.60537052,29.53138924,32.99848175,7.027818203,18.94269371,16.13485909,3.201610804,28.4197464
1247,0,13.38399982,32.50409698,13.84907246,12.77321815,21.53824615,12.19652843,22.42450523,12.21990967,30.03581619,23.34502792,27.64051247,25.06908989,30.63051796,18.94190407,8.598918915,27.53355217
1248,33.82452774,17.86458778,19.46687317,4.548435688,28.35277748,14.08094692,0,13.97374916,8.176837921,20.62660408,20.77543259,10.95535183,40.62282181,16.07053375,20.25326538,14.45398903,20.42220116
1249,11.32260513,22.07978249,20.40815163,29.68126869,21.80938911,12.17756176,26.84780121,13.28453922,20.01843643,5.0677104,3.644804239,6.186748028,24.45993614,5.267181873,7.652806282,4.815887451,6.897989273
1250,22.77312469,14.57149982,4.019330978,15.59923172,9.726525307,21.45714188,0,15.52878094,12.14276123,6.573303699,0.336996645,11.03160572,6.379445553,9.010554314,14.77334595,7.499486923,8.216643333
1251,19.28029823,0,21.78472137,30.22384834,52.20890045,21.21899796,24.22307777,16.60400009,17.97975349,8.017021179,30.97696495,41.90364075,56.31383133,28.76678085,4.445628643,0,3.532721281
1252,18.16540337,44.11097336,8.198321342,53.27119827,53.65254211,27.1792984,7.749813557,58.84902191,11.91998291,30.69011688,30.34798813,18.50920677,70.08042145,10.65965462,40.75819397,6.970796585,52.04124069
1253,44.6303978,53.44610214,14.67890549,18.97619247,33.15147018,49.10379791,38.04077911,62.04469681,14.67934799,26.90659332,33.66282654,38.1169548,6.440065861,45.7460556,1.083209753,7.573842049,49.07384872
1254,40.61384583,28.31601334,57.69934082,16.93853951,48.05135727,2.501919508,31.08065796,34.7743454,40.93712234,30.93813896,69.05996704,66.8313446,15.85067463,55.2836647,23.38951874,14.9830265,18.14403343
1255,41.47557068,9.820604324,51.20745087,80.74445343,142.3946533,52.77512741,36.42844772,22.80802345,40.39616013,55.48236084,38.05173492,49.30629349,149.6100464,19.02357292,53.36419678,15.27843952,42.94961166
1256,40.53816986,54.96756363,32.41068268,78.29109192,24.29325485,97.28556824,39.25245667,45.5067215,23.60102654,13.66008568,26.01288605,11.23398876,62.28217316,25.96041489,17.17954636,12.96307087,68.46934509
1257,59.47628403,42.01291656,26.68271446,42.39844131,0,23.38256645,25.39582634,60.73186493,30.96816444,0,57.28206253,77.18886566,19.53320885,39.18058014,27.53813934,0,3.527321339
1258,5.122219086,32.55782318,57.85292816,46.69883728,115.3177261,47.19630432,0,69.89575958,40.55092621,64.76303101,63.2193718,64.09638214,50.90681839,97.06504822,89.25357056,24.77620125,52.91342926
1259,72.47662354,65.91957092,52.38084793,0,73.16545105,61.34900284,60.26847839,45.45330048,0,28.20013809,40.02944946,0,95.65055084,46.77696228,2.802065611,31.55976105,85.07420349
1260,93.82349396,120.9766693,73.93730164,79.35211182,60.22615433,15.18431664,76.64489746,54.07870865,60.85663605,42.48292923,27.01856804,43.0316658,40.87647629,18.51695633,22.83080292,23.27603722,0.669986248
1261,56.73372269,16.93915367,38.47742462,59.14812088,82.18209839,60.6859436,0,37.81354523,35.27386856,10.96097183,20.96626663,58.70853806,1.075043797,58.01221848,52.94870377,20.16151237,24.49484825
1262,0,42.87982178,54.52791977,28.56425476,13.54606342,76.06237793,18.49730301,41.93049622,18.60029602,33.81268311,74.82220459,45.49185181,104.1115265,106.151886,33.47174454,0,42.11106491
1263,82.87018585,84.87419891,52.82671356,33.53923416,54.48552322,0,48.68925476,88.94867706,16.36175346,24.93479729,30.49473381,27.26957512,96.34301758,12.91857815,41.71227646,47.54148483,33.29013824
1264,42.69490814,69.7804184,19.83199883,41.10394669,82.96353912,62.69934082,61.53446198,35.30814743,60.73292542,0,11.23971558,33.92634583,0,69.54307556,6.937035084,0,13.50942135
1265,3.768051863,12.82695198,24.75069809,20.09780502,15.59839058,4.164821148,13.14230347,19.82147217,11.27157784,25.48526764,30.426754,25.65974808,37.5798111,13.58833885,16.8458004,4.275876045,17.78219795
1266,19.641819,12.01764202,7.593110561,34.01097488,48.81638336,17.55550575,9.692694664,24.60396194,2.658883572,14.22487068,14.78710556,18.64551163,61.31318283,2.773883581,14.45015717,1.516351938,14.74571133
1267,12.7510643,29.32092094,13.45701694,41.94630432,35.58470917,32.330513,19.56877518,29.88384819,11.07991791,5.919744015,23.35912323,18.38762665,25.01031494,20.14965057,5.309941769,0,25.42688751
1268,14.83810997,14.8513813,11.00092697,27.90917778,33.48876953,8.593192101,22.24737358,42.8674469,0,9.739892006,30.43643761,44.24654388,32.46844482,15.66622639,0,0,15.83007813
1269,8.402612686,43.09079742,25.14237404,34.92230988,43.98550797,23.70868111,4.862193108,33.39221954,16.47004318,26.92168236,51.03980637,26.63988113,8.763151169,33.67844391,26.5818615,0,40.64207458
1270,32.14648438,20.64823532,38.97054672,6.570687771,39.32586288,16.07714272,29.48408127,23.18998528,0,24.6261158,27.9368763,31.17840576,19.52435875,20.57772446,0,7.989815712,31.81951523
1271,31.55991745,45.97661209,41.67949677,42.04621506,42.88755417,19.15482521,8.449034691,2.589755774,19.85824585,22.30860329,25.66272163,20.29414558,18.16540718,12.56787777,16.31884766,2.475027323,8.686489105
1272,21.66721344,16.22271156,40.22784424,34.29035187,31.98679161,31.95459747,2.537131071,12.81366348,0,8.297410011,2.043987036,23.54391289,28.60420227,16.9286747,8.967841148,5.107028961,12.3588419
1273,14.08805847,48.8228302,23.24703026,39.35742188,0,41.35458755,0,22.3389473,7.67788744,0,39.63624954,19.48589516,31.81914902,41.30712509,20.99000931,0,14.70867348
1274,18.24389267,34.22415161,42.9344368,4.324216366,24.18029976,11.37341976,26.2614975,52.25418091,0,7.193031788,6.89891386,32.62509918,20.79716873,42.04184341,13.53974056,20.66132927,7.24144268
1275,36.02902985,41.43283081,15.896595,18.94860077,83.41412354,24.12771416,24.44330215,19.72715378,37.88920593,25.25896645,25.66802788,27.70267487,60.88156509,47.70395279,15.33226204,0,0
1276,16.58679771,28.34921837,24.64983559,51.98751068,57.08554459,26.18872643,35.71012878,38.68349075,11.40808487,15.32594395,0,6.978414059,61.94238663,0,13.22881794,9.529104233,29.49703026
1277,41.63466263,33.67993546,0,64.36100006,61.73254395,38.711689,34.05378342,48.60688782,31.3423748,7.884300232,25.12088203,39.59982681,50.49875259,14.89029312,0.375499785,0,20.65042877
1278,7.093012333,28.82326508,23.16214752,46.13901901,46.42386627,14.06587124,24.58934784,63.63159943,16.82010841,16.43626213,55.30345535,60.31759262,26.98008728,35.9344635,17.16736984,0,31.790205
1279,31.19557762,55.92825699,13.16773796,23.56076813,64.84255219,36.45914841,6.130779743,65.83295441,13.07679176,53.89092636,74.36715698,51.2602005,35.0616684,53.81256866,29.01508141,1.468497515,64.62783813
1280,31.3675251,55.28570175,59.65100098,17.76144409,49.43094635,1.926407337,46.29683685,34.25221634,15.22024536,44.45317459,62.89229584,35.35903931,17.27264404,25.99950409,2.97901988,10.83735657,50.74397278
1281,62.32965851,50.81082916,52.59050751,42.32664871,69.85591125,32.17783356,2.497357607,6.846420288,24.32547569,50.18093872,23.89712143,35.90417862,17.37044907,17.31897163,30.48096275,18.17032433,19.95073891
1282,41.47682953,28.49960709,76.54082489,39.39035416,38.79088974,52.67309952,11.45703697,0,5.674479961,14.88739967,9.815970421,34.019207,35.91066742,38.51574326,9.923531532,6.559103966,15.96044159
1283,34.46313095,52.13338089,40.63693237,42.76414108,0,35.73560333,0,22.8150444,0,0,40.42675781,21.71159744,63.93203735,34.45223618,30.9029026,0,16.41625595
1284,5.896769047,58.39669037,41.42563629,20.83189392,28.76062202,40.08522034,32.2401619,69.66244507,0,5.295749664,2.675915241,30.08037949,51.91871262,67.33030701,22.82713509,8.910470009,9.739871025
1285,28.19883728,57.20368576,19.17136955,0.836665034,59.7882843,10.68973351,35.75074768,66.13656616,22.3266449,6.878316402,26.97878838,22.46014977,42.30360031,58.81490326,27.59867477,16.99982643,8.528738976
1286,22.5484848,60.92567825,26.12189674,23.32635498,71.74645233,25.70251656,51.88647461,56.86628342,40.53094101,29.02186966,17.01681328,19.83009338,23.98142624,45.10485458,28.08131027,15.642066,28.873806
1287,41.98055649,28.58446503,12.6465044,13.33158684,40.48273849,20.14073181,15.41940975,17.67006302,26.13347244,25.98618317,13.7863636,17.8723011,5.954590797,12.4126358,12.89012337,13.07541561,23.2516098
1288,18.47051239,20.66777229,43.594944,29.64864349,12.47551346,24.8003788,17.01694298,0,29.50328636,13.24463654,20.43006325,18.79665184,0,21.38447571,12.60281181,6.536455154,17.35414314
1289,25.97145653,0,32.9303093,8.463434219,14.96125126,30.70921516,0,7.425915241,9.42218399,19.13947105,1.381255031,32.16541672,29.31545448,25.02093887,20.46278954,13.17957401,15.38540268
1290,8.500452995,30.68125725,38.85607147,22.0670681,12.81685543,26.49341583,7.013486862,6.893020153,13.02326965,10.49405193,23.17303467,3.394075155,39.92697525,33.22673035,28.38527107,8.230249405,20.63308525
1291,29.6368084,39.62298584,27.95073509,12.65376282,6.469674587,32.38826752,28.04266739,45.2088356,7.10287714,18.37157822,0,21.30359459,26.08721542,33.93655777,16.04935074,20.82539368,13.81066895
1292,39.9844017,26.04428673,32.7334938,4.266119003,13.37478924,31.79986572,30.28745651,23.97443962,50.71320343,3.181901932,30.58084106,24.40546036,25.28361893,56.5162735,29.60862923,15.40636158,5.437081337
1293,18.99177361,5.537985802,42.09432602,5.925639153,44.79137802,22.41747475,28.50517845,18.42442322,39.60490417,25.33804131,4.445783615,19.26533127,44.83589172,43.42330933,39.36619186,33.91467285,20.19312096
1294,40.41137314,28.23143768,2.176680088,33.08715057,46.79719925,51.01813126,25.44285393,19.99826622,54.9601326,17.82660484,12.39027214,2.172430992,55.26912689,22.94045067,29.33470345,13.10318947,36.49468613
1295,22.09092331,8.564471245,23.45577621,38.8997612,1.384091139,36.60180664,36.50030518,30.52202034,46.63884735,2.482349634,17.16327477,22.35825348,34.61291885,23.61468506,30.73936081,13.02642059,20.41003799
1296,20.13258362,0,2.924603939,28.85140419,44.82820892,39.08491898,11.94581604,45.41685867,48.12637711,20.74008942,21.91171837,60.25588226,39.29453278,45.13216782,42.04030228,9.897516251,18.91635895
1297,0,11.14937782,18.97090912,28.11667061,47.07962418,46.20977402,30.51334381,43.52894592,32.25967789,26.82390213,35.60076904,19.66871071,64.58126831,43.71588135,34.50473404,14.95954609,45.71484756
1298,46.45794678,20.8083477,13.80332375,30.50549698,43.68725967,16.92892456,45.91925049,42.60337067,32.59923553,24.73779869,34.94878387,28.25106239,44.45899582,2.115144014,6.584310532,12.63649464,43.12188339
1299,25.38812256,13.41489697,12.29443741,59.08987808,51.31001282,28.74411011,22.00622749,23.70029259,38.06723022,17.44515228,33.97411346,50.51274872,18.60997963,13.89377689,19.73627853,0,22.1376152
1300,8.959574699,2.784964085,25.03345108,36.37986374,23.63207626,47.17159271,9.361244202,32.88401031,5.723247051,30.11021996,31.6061058,46.17873764,29.72182846,24.8131752,8.229504585,0.926143885,46.15877533
1301,18.7620697,33.26086807,31.9442997,23.4617691,8.149010658,17.65919304,3.053339958,32.35076523,4.358288765,28.31408691,52.71622467,29.69577026,32.73862076,24.66973877,19.45530128,3.593004942,38.49009323
1302,26.50259018,25.22458076,38.76272202,11.81495476,31.76239204,5.613369465,13.44017315,29.1800518,0,23.335186,17.80752373,31.04243088,4.388733864,18.8977623,11.69975281,16.35973167,17.60214424
1303,32.15831375,34.93236542,34.39863968,20.74339485,45.27111816,25.7013073,2.038083076,0,15.42189789,21.14888382,23.07897949,18.26536942,19.89028549,25.88104439,13.76673222,2.323619366,11.27184105
1304,10.49781418,26.88375854,39.75514603,23.92683029,13.26893044,24.37003517,14.64722443,9.485697746,0,7.829325199,0,11.59731674,18.52851105,17.31054306,5.103453636,6.350318909,12.30313396
1305,38.36029053,34.44128799,19.55662346,15.44912052,5.995011806,28.40910149,0,17.38097382,12.56200218,0,18.92000961,20.69183159,18.95062637,35.61119461,20.54259491,3.705260992,0
1306,2.014020205,16.92193985,35.60083008,3.240141392,24.70463753,14.52097607,22.49863625,24.29268265,6.406696796,3.900854111,1.715595007,20.112463,32.32912064,44.72974014,15.15019512,8.565912247,0
1307,25.49816132,49.12371445,9.817270279,10.01804447,35.571064,27.03958511,11.06826591,35.93188095,19.49797249,12.11802006,10.94294739,0,22.43830109,33.51329803,29.14899635,13.06091881,19.5957737
1308,19.63348961,22.91102219,28.85797501,8.047036171,14.26498508,21.2029686,43.81417465,26.41222191,24.98319054,9.615870476,0.969695985,16.3018856,8.40199852,31.54414368,0.578952134,12.1256876,12.08541584
1309,31.3103466,17.82297897,16.60014915,13.00229263,25.71368217,14.27276516,4.949387074,11.83760452,35.75447845,8.460069656,15.88173485,17.25710869,9.503368378,27.62257767,29.42201614,14.23101711,2.644999504
1310,11.45809078,0,22.97332954,20.62430573,33.18790054,30.74812889,16.6827755,4.791028023,20.2802124,16.90214348,7.351747513,21.9679203,42.67162323,20.44362831,13.81998253,8.177149773,21.33703804
1311,25.38416862,17.31779289,3.082228422,36.62253189,20.00679207,26.04952621,13.55249119,23.26039886,27.27682495,8.279426575,14.95696259,7.855008602,53.28222275,5.274013042,18.42452431,3.88734889,22.99715996
1312,10.17434502,0,11.06860065,25.42362976,17.52176476,13.44831562,27.72521973,37.25170135,17.35474014,0.859917462,16.97903442,36.9455452,22.39806175,17.25392151,7.654506683,3.266817331,10.19922733
1313,6.130122185,16.8321209,0,34.86128998,54.47647095,29.40013313,7.628721714,44.26095581,32.95295715,22.05346489,44.12197876,39.0820694,37.97210693,39.13705826,35.62150955,0,32.10877228
1314,13.64071083,25.82730484,29.77132034,22.38238525,25.0624752,32.66337204,30.46704483,41.81184006,10.98348045,29.22441673,36.27310181,19.99230766,18.51178741,22.78372383,15.18276501,16.27041054,58.52602386
1315,54.68085098,20.75435448,28.04881096,5.137108326,34.86899948,0,26.63083839,17.46927071,32.16471863,31.03329659,37.13911438,48.53557587,11.03469849,19.98745346,1.339113712,6.366593361,11.78235531
1316,16.32909584,25.95729446,52.03496552,39.29688644,34.55953979,29.02614021,0,5.248686314,23.48816299,37.78782654,26.59774971,21.06705856,11.16665936,20.16051674,36.515728,18.41582298,34.86641312
1317,46.20763397,23.8553772,54.37084198,8.280079842,11.28326702,62.34353638,18.7271862,4.271220207,18.94729042,34.2571106,18.12461472,28.5949192,27.12111473,43.31615448,14.50934315,19.51659584,48.84746933
1318,45.13200378,52.47721863,85.62594604,18.14657784,9.899734497,30.55862236,46.99508667,17.13978386,52.79328156,30.80231285,38.75266647,25.38648796,63.76587296,60.00508499,40.84322739,29.84286308,9.916527748
1319,48.11169815,18.79076576,58.67546082,14.54808521,45.12464523,44.00227737,15.99696827,26.27396965,35.73887634,12.10107327,0,24.38147163,39.68642807,64.43434143,54.10265732,42.68516922,3.247727394
1320,63.45321274,54.47249985,40.58985519,43.2374115,70.14137268,79.582901,52.35375595,11.66163826,72.71768188,0,19.12807655,4.723310947,110.7302017,80.28592682,41.90048218,11.9711647,16.38504982
1321,20.06637192,45.54553223,42.45909882,69.30749512,10.24135685,58.57935715,58.91711044,89.54327393,59.76088333,6.831232548,0,27.74655533,68.07446289,45.51968002,68.16040039,36.91255569,33.87265396
1322,49.85196686,5.941675186,0,8.687460899,67.24282074,49.9276886,60.7390976,96.03816223,64.47027588,8.690732956,36.66993332,88.44195557,55.77671051,91.65787506,33.31610107,23.38613892,21.98162651
1323,2.587421894,51.92552185,60.66498947,52.35032272,80.49399567,56.26682663,59.02022171,77.7224884,99.24895477,77.70642853,87.94984436,39.79636765,66.05168915,86.47483063,84.80263519,34.50741577,87.529953
1324,101.0408096,2.211079836,32.36404037,24.70678711,101.5824509,61.09244919,78.89054871,57.04872513,62.58282852,60.41056824,38.38638687,66.55273438,76.99482727,24.15266609,17.27770615,42.29859924,82.63342285
1325,39.47199249,33.97565842,46.82103729,103.0887756,33.74075317,62.12933731,37.75498962,19.95380211,99.95372772,37.16811371,64.99867249,47.26596832,32.86949539,15.84109879,40.57145691,7.585037231,52.47460938
1326,29.91625786,0,38.41003799,22.18228531,6.066604614,62.798069,0,35.94432831,10.05074692,46.50930786,19.64247131,65.61095428,43.99369049,26.35085678,32.35559082,23.93235016,67.75740051
1327,35.45472336,37.60707474,46.9901886,27.61974335,11.54726791,65.44124603,0,4.14198494,54.7784729,37.13135529,83.36791992,37.68797302,76.90515137,83.10751343,51.92165756,0,35.18046188
1328,42.69067764,37.35972977,54.74946213,20.24711227,42.55849838,2.467302799,41.75140762,64.70510101,0,32.39506912,2.650243282,26.36367798,77.38792419,12.13811207,35.50648499,48.50029373,27.42640114
1329,52.79970551,61.87067413,0,39.92991638,62.90077972,56.4272728,24.87191963,19.90555191,67.8684845,16.10878754,19.76104736,19.5959549,24.28421402,41.97874069,20.91403389,0,9.47519207
1330,8.783085823,17.40213966,50.69189453,34.31225586,18.70396423,23.2758503,33.43482208,35.06782913,11.21624374,7.342421532,12.93204498,21.85770988,29.09718323,26.43824196,14.66485977,19.65077972,28.66477394
1331,42.9723587,20.18002129,3.091202974,6.756708622,40.99422073,30.81701088,0,30.80259705,36.09189987,26.96546173,18.98638344,44.63519287,38.29975128,50.06921768,29.00633049,5.012051582,2.984746456
1332,0,29.40909195,37.01402664,36.00204086,23.41378212,19.78081131,29.31405258,36.74167252,22.38895988,26.32132149,29.31819916,16.35399246,37.68260193,24.67175674,23.84184647,12.14974308,37.26698303
1333,37.85664368,20.57635498,3.209035873,7.661419868,44.98815918,19.30662727,22.8519249,32.89141464,21.49977493,19.40523148,8.218597412,24.52093506,16.66133499,17.31481743,9.268334389,12.44476604,19.55812073
1334,7.357220173,15.20033741,22.00301743,31.24356461,17.95299911,13.19325829,12.56803894,9.122339249,24.11002541,5.252466202,30.05865669,21.95487213,6.488818169,16.44836617,8.523221016,0,11.57279873
1335,16.89756203,1.555275917,22.59090614,5.130962372,13.00963211,17.27739525,0,18.96318817,1.336307526,25.36224365,7.899672031,23.0424366,14.70190048,10.93901443,18.678545,17.87339592,24.46598053
1336,28.76575851,27.707798,33.84030151,4.895177364,14.36859608,28.23774338,16.08878899,0,31.97335243,11.71845055,31.22634888,13.2202692,13.25677204,38.26910019,10.50242043,3.0736444,16.96533775
1337,19.80206871,29.95282173,49.46138,25.98207092,21.01818848,20.32167435,22.06173706,20.5249424,18.24125862,36.52090836,4.386824608,22.12660789,34.40366364,22.9636631,30.97784042,25.25991249,14.16167545
1338,39.4095192,16.86897278,26.03095818,5.6404562,31.23100471,37.30924606,10.38331223,4.723221779,23.62244034,0,0,6.304928303,25.08265495,41.16926193,16.59302711,12.82709503,9.085678101
1339,24.41399384,23.47158432,32.74586868,22.48605347,9.882733345,16.46669579,19.61651802,13.69753742,19.76643753,0.297499806,20.08958435,18.44240189,49.1348114,28.34126663,27.69313431,9.630271912,0
1340,9.113759995,18.59359741,2.996746778,24.53661728,24.75535202,31.55815125,19.27388191,51.986866,27.00173378,7.92735815,0,17.89449692,36.97540283,26.49649048,33.22980118,13.3648119,15.9946804
1341,25.41763878,8.887077332,10.55210495,18.06368828,47.10795975,40.02483749,36.8874321,36.35202026,33.47104263,6.204286098,35.58344269,32.37671661,51.06148148,50.69102097,15.43545151,7.209600449,22.52780724
1342,6.352593899,21.58932877,20.45488167,39.04300308,51.44249725,2.365122318,44.16919708,49.93585587,44.15496826,30.53656197,31.58669281,35.96244431,46.56837463,20.26330948,28.72325897,10.87228012,29.45665169
1343,25.78791809,32.59700012,0.531889021,46.60900879,68.57289886,41.32663345,27.34880066,38.54488754,33.53676605,25.57915878,38.03243637,25.9515686,27.01301193,19.0875206,24.09165192,1.067032814,51.76616287
1344,16.96662712,0,27.06966209,52.35092926,43.71770096,35.7775116,57.11418533,40.68467712,13.72571564,24.7410183,37.80503464,65.06153107,37.9197197,12.32097816,0,0,38.54338455
1345,36.8147049,28.13242912,8.11581707,63.80400085,33.9878273,33.9473877,0,53.1631012,13.2275219,31.0485611,58.46735764,47.43632507,50.60207748,5.753330708,49.15126801,8.844199181,56.75990295
1346,10.26881695,26.08499146,36.24290848,38.74721909,37.93622971,52.21660233,35.3591423,39.32976913,2.337382555,27.51249695,40.16033554,52.82290649,18.3549881,41.56324005,0,0,51.83148575
1347,41.63821411,43.32977676,42.2391777,36.36343384,57.39924622,0,11.00707531,19.68199158,10.37917519,28.24945068,58.82333755,37.2020607,49.56076431,14.72528744,16.02610207,2.188564777,17.01271057
1348,12.25249863,45.35984802,49.08945465,54.9765892,50.90026474,35.24821472,9.619968414,29.8239193,3.139492989,31.19289207,8.944612503,30.48311234,9.019862175,19.03243256,24.02981949,6.314289093,28.85125351
1349,45.00528336,48.89543152,30.10550117,29.34855843,27.11654472,41.23278046,1.440527678,23.78673553,5.12565136,14.29030228,34.75846481,27.56893158,32.23488617,34.4515686,2.821587324,0,20.26701355
1350,13.64506435,45.17411423,68.11424255,25.00671005,31.3302803,6.951177597,20.8162899,28.6755867,0.216124535,11.40673542,23.41139603,29.2357254,15.00776958,41.27823257,18.02961349,12.00459766,0.429693699
1351,34.35561371,60.70670319,22.51918221,11.19834328,50.79929352,42.88923645,0,27.2572403,16.5586071,23.74032211,6.842838287,16.01773071,23.42519379,56.71220779,29.01371765,0.712712526,5.153764725
1352,33.1633873,60.8065033,55.18939209,14.10808945,17.00496674,28.17578888,43.24605179,27.19944954,13.714468,7.436088085,21.95126152,14.06788063,23.58741188,49.63883209,3.391326189,9.916455269,13.79482841
1353,58.84742355,41.23878479,36.46798325,19.32324409,41.76665878,19.1858139,31.13331985,32.71720886,35.82342529,12.06548214,5.521251202,31.33530998,17.63528442,37.13524246,20.8544445,22.38996315,0
1354,14.63558006,29.78216553,39.18395615,14.77705193,34.62646103,42.64553833,20.10113907,13.59529305,29.68859291,6.985911846,0,8.106084824,13.63693905,51.91115952,30.37755966,15.62565804,15.57373333
1355,38.37807846,22.77046776,27.30075455,0,8.202514648,23.63666916,27.72342682,10.78912735,16.5450325,1.457891226,10.59263325,8.497445107,36.76439285,37.63710785,2.596750975,10.47374153,8.185935974
1356,15.3374424,18.148983,26.51514244,39.04259872,37.21071243,17.77680206,27.84255981,25.2741394,48.37728119,7.378376007,2.255166054,17.86631584,38.84538651,24.56052208,41.8368187,15.74955845,0
1357,21.650383,16.43231392,4.80708456,22.29223061,26.50752068,58.0760231,18.72107124,41.53741074,37.95271683,10.25520229,6.403346539,18.93048477,24.61283493,40.28236389,42.04502106,23.23784447,39.66716385
1358,31.78471756,10.60443211,22.87989426,5.301544666,6.663571358,35.01029587,42.24416351,33.91847992,55.13581848,25.25068855,37.07287979,30.62483025,39.64608765,48.35959244,16.51270103,13.09483624,29.62848473
1359,32.50019455,11.06807423,21.12673378,30.74751472,59.01119232,25.94947624,13.71107292,33.78135681,53.06697464,28.00127602,15.4619236,29.32469559,27.09237099,28.21940231,52.99618149,33.90729141,31.34222794
1360,31.62320709,0,12.16988087,37.12777328,49.75356293,53.01034164,35.92966843,9.032375336,56.71794128,30.53864288,21.40430069,35.75598907,51.17697144,24.72802544,15.47816658,1.322489738,34.22349167
1361,34.97818756,13.10276318,16.4584465,57.73083115,9.881259918,28.63920212,24.3631897,30.32211113,45.67064285,11.89676285,32.46662521,28.31229019,61.01203537,5.317966461,29.19102669,6.925792694,26.97108841
1362,6.156850815,0,1.556658864,38.43838501,38.98767853,38.61702347,12.81857204,44.65094757,21.67546654,14.2115097,20.34226608,54.54777908,24.27983475,28.53680992,28.26143456,0.330450714,27.87303162
1363,7.07015419,29.30228996,13.37161732,21.91576195,25.79924011,42.26734543,12.09827423,43.30706024,27.13240433,33.34745789,52.72032547,29.16080093,27.94129944,46.163517,25.67359734,1.905426502,51.79857635
1364,37.74980545,19.09867859,34.89212036,5.767653465,39.05669403,1.136440396,35.28790283,35.22372437,18.03979874,30.68150711,42.6606102,33.56816483,28.51833916,15.75498486,9.836023331,18.37822914,34.63944244
1365,38.53321838,25.79584503,33.09019089,51.68267059,62.9134903,28.83077812,12.14949799,3.462740421,35.27143478,33.8431015,19.5631218,32.28963089,22.0790329,8.234865189,25.23418617,8.013147354,18.45962524
