,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
70,0.110682204,0.27364153,0.5001404,0.31187493,0.16727675,0.46203285,-0.19210938,0.27958837,-0.093074776,-0.12419743,0.10533982,-0.25537616,-0.41081136,-0.060000487,0.27626324,0.15143733,-0.26588285,-0.07751988,0.040645357,0.40089372
71,-0.31493217,-0.17136282,-0.109111674,0.1116169,-0.033726163,-0.42125207,-0.034625534,0.29980016,-0.1272662,0.46684763,-0.22508043,0.16711499,0.42485866,-0.17997159,-0.20034291,-0.39249146,0.23481679,0.026940398,0.31691197,-0.18851092
72,0.17722191,-0.026318274,-0.36198446,0.2443838,0.0026364217,0.08311039,-0.12063622,-0.18143219,0.07344673,-0.016850038,0.15067083,0.15170382,-0.3783882,0.41197523,-0.08167313,-0.05751857,0.36026794,0.30562046,-0.62377405,-0.0999408
73,-0.2919076,-0.121764354,0.034696687,0.031260297,0.120727114,0.014771387,0.42295673,-0.15772396,-0.034969814,-0.52829856,-0.40633756,-0.019881073,0.13930675,-0.2443168,0.17190273,0.38625875,-0.042664986,-0.042765915,0.37263754,0.34898645
74,0.2736835,0.0031192168,-0.06354023,-0.64144176,-0.33285964,-0.01677476,-0.022638649,0.0034457233,0.5262854,0.2198763,0.17270038,-0.23879693,0.24480852,0.12324217,-0.10672401,-0.2237602,-0.19376421,-0.073303826,-0.09568495,-0.23207581
75,0.261328,0.33964175,0.15648334,0.19747613,0.11684823,0.27149367,-0.25858018,0.07986919,-0.26414466,-0.059828456,0.20141062,0.005038566,-0.22043848,-0.12282832,0.15647806,0.25095454,-0.33829674,-0.37154913,0.012094131,0.19128148
76,-0.14692071,-0.09499732,-0.15119049,0.03807608,0.11123954,-0.2867523,-0.07550649,0.17395583,-0.29501256,0.26206884,-0.11423652,0.19865681,0.16865392,-0.25354293,-0.1465671,-0.08456764,-0.03349965,-0.11177416,0.24894181,-0.01685635
77,0.05178655,-0.09831064,-0.14832309,0.031898275,0.021326391,-0.026607353,-0.053817973,-0.09401141,0.0131158205,0.015214152,0.18411307,0.07552191,-0.34643435,0.24864267,-0.1771671,-0.09716044,0.21082066,0.31649336,-0.3279416,-0.068459675
78,-0.3158997,-0.062100668,0.40255612,0.18638803,-0.047478195,0.11481088,0.27922544,-0.02918922,0.022585155,-0.3387895,-0.09009324,-0.13877681,-0.15448563,0.00039557452,0.07128721,0.105176754,0.12415854,0.2547613,0.25427514,0.12402053
79,-0.0053398777,-0.12654942,-0.22755751,-0.19507739,-0.17033228,-0.1791349,0.067172185,0.12437781,0.30174524,0.34732142,-0.16979556,-0.27689615,0.30993825,-0.032038115,0.123255104,-0.36872268,0.023732366,-0.009491588,-0.15712035,-0.21105164
80,0.31553057,0.31243688,-0.087698326,0.24666259,0.25715652,0.22049108,-0.17795947,0.07007836,0.08477106,-0.15980296,0.06302491,0.14262389,-0.037351567,0.18425322,0.0075533376,0.06930268,0.13102804,-0.17158842,-0.14401919,0.35737965
81,-0.16704677,-0.21324518,-0.2891011,-0.32350865,-0.14611839,-0.119922705,0.052087497,-0.057376318,-0.1723784,-0.0644883,-0.2434161,0.3099282,0.18260829,-0.2482783,-0.10370284,0.36192974,-0.24294776,-0.14867915,0.13502085,-0.0319798
82,0.303607,0.10311502,-0.077828676,-0.33042097,-0.061048336,-0.04194059,0.06574352,-0.309829,0.14225823,-0.117227465,0.35847703,-0.17170605,-0.17395282,0.10384333,-0.10322922,3.5061556e-05,-0.15100275,-0.05916472,-0.107592806,-0.15308268
83,-0.019523319,-0.02201122,0.17346013,-0.05858607,0.18101867,0.12984617,-0.07654267,0.27289814,-0.19988692,0.030354701,-0.09771589,-0.17003405,-0.11535174,-0.33766705,0.22076784,0.14192961,-0.43602136,-0.22505184,0.21578728,0.3234567
84,-0.05495959,-0.011370709,0.14138545,0.012886009,0.015266284,-0.20072995,-0.14973944,0.24445944,0.027721886,0.30935964,0.25984418,0.14265378,0.059476346,0.15024014,-0.34273064,-0.4073951,0.23086688,0.18402407,0.17190982,-0.069461435
85,-0.24981092,-0.19359997,-0.047262527,0.3423008,-0.1104344,0.08000016,-0.020382712,-0.016669707,-0.2170875,-0.0065712505,0.017371979,0.089502685,-0.38771716,0.1418079,0.059319314,0.039539333,0.14002715,0.3154938,-0.36065844,-0.12119456
86,-0.21524495,-0.039671507,0.0653395,0.27251747,0.11945254,-0.13501169,0.3755406,-0.08581608,0.19126286,-0.2722566,-0.1647476,-0.1573696,0.21260414,0.078997776,0.068521954,-0.19628258,0.35229403,0.14326572,0.2053901,0.14569466
87,0.0854597,0.11423697,0.1863047,-0.15346263,-0.31777686,0.31274095,-0.080773324,0.14144282,0.43920285,-0.006372578,0.007607971,-0.07111897,0.072029494,0.27340937,0.036407046,-0.026913736,0.07918529,0.096954055,-0.20230459,-0.01492413
88,0.08331286,0.2522001,-0.13384943,0.15450278,-0.12741075,-0.016915374,0.016611408,-0.1436212,-0.09017048,-0.04465293,-0.0835745,0.0550406,0.27210343,-0.12442452,0.11694667,0.1624713,-0.054032017,-0.3751638,0.054709412,-0.14870201
89,0.32529664,0.2741938,-0.21968408,-0.026987338,0.07136399,0.07224111,-0.15943657,-0.048395783,0.0009821958,0.019805698,-0.04722274,0.049811102,0.057668548,-0.060455825,0.028233536,0.15984415,-0.080880255,-0.30247018,-0.113501005,0.059684135
90,0.07732876,0.18441981,0.112980366,-0.071951084,-0.028960306,0.058889057,-0.07907314,-0.054939933,-0.12383834,-0.09294252,-0.014875341,0.14237666,-0.09271279,-0.11048192,-0.14683867,0.27737755,-0.051730808,-0.07965774,0.18290004,0.005845303
91,-0.0015935075,0.006101134,0.0062425043,-0.11354961,-0.1639388,-0.11721662,0.008164134,-0.101033516,-0.07148215,0.18927576,-0.026225563,-0.17486209,-0.15588148,-0.13165414,-0.0393081,-0.025735063,-0.012676443,0.08711316,-0.03880111,-0.31920594
92,0.122901455,0.07089696,-0.106936626,0.16453363,0.28000072,-0.09059588,-0.007035493,0.08669975,-0.009612279,0.14597082,-0.19341815,-0.24346568,-0.107891865,-0.11544392,0.09537324,-0.17866804,0.14620417,0.038299385,-0.07263087,0.13176125
93,-0.03541638,-0.08408826,-0.077537775,-0.08964885,0.12613101,-0.056711275,-0.036161564,0.17315778,0.12108811,0.07508353,-0.24561714,0.1096369,-0.0057219123,0.013818911,-0.18334608,-0.047010094,0.23692288,0.23026751,0.023635864,0.17656617
94,-0.056104492,-0.12738092,-0.09648373,-0.2331087,-0.21648735,-0.06895315,0.12794776,-0.21735513,0.118576586,-0.059799135,-0.033849202,-0.013508412,-0.15120944,0.08190354,-0.14430784,0.07560247,0.122934096,0.2631189,-0.14584841,-0.24187502
95,0.097310364,0.041640192,-0.0051965266,-0.0962853,0.05863282,0.011301176,0.16447474,-0.094555326,0.11647717,-0.090325765,-0.12616767,-0.35036007,-0.053060833,-0.13841052,0.19854178,0.015851188,-0.10812755,-0.06757877,0.00074316456,0.05454213
96,0.18875466,0.023338111,-0.15763417,-0.24242197,0.19712989,-0.065966405,-0.1282696,0.27038878,0.13217123,0.22560087,-0.16446641,-0.057533428,0.19425958,-0.15530743,-0.012174296,-0.1306504,-0.118027374,-0.17229858,0.07926046,0.24342959
97,0.07071459,0.008195504,-0.04570172,-0.13299018,-0.029684717,0.009212029,-0.16760136,0.003916741,-0.07984951,0.021391,0.16795225,0.27461192,-0.19582461,0.10265197,-0.2838159,0.106943205,0.02347287,0.11129775,-0.053034373,-0.011217431
98,-0.16862786,-0.284564,-0.25100893,-0.13421555,-0.006922012,-0.20339002,0.19369492,-0.182976,-0.22408289,-0.03806782,-0.099044465,-0.08839966,-0.1464034,-0.2235127,0.072099745,0.11159954,-0.2008162,0.03670241,-0.046107087,-0.11682002
99,0.11270551,0.05964401,0.25293806,-0.069535114,0.20096676,0.05406554,0.07406081,0.12516648,0.27153358,-0.09592771,0.16852514,-0.24722333,-0.09119036,0.13177116,-0.03597925,-0.25245503,0.06467341,0.12957343,0.14057082,0.28709963
100,-0.22700025,-0.15527536,0.17797461,-0.04392152,-0.19158466,0.07910719,-0.11475361,0.30815545,-0.014149739,0.19055445,-0.025191758,0.07918922,-0.015332016,-0.013327951,-0.029268496,-0.06365467,-0.07780924,0.12745039,0.029624049,-0.010555717
101,-0.04746442,0.057396192,-0.06659681,0.31221697,-0.045459636,-0.12994918,0.07035264,-0.12316591,-0.008382499,0.011670599,0.17280191,0.024229748,0.006350528,0.20291935,-0.0652814,-0.23226926,0.29460722,0.09582916,-0.113023266,-0.18271083
102,-0.08157131,0.06717284,0.105221316,0.2649203,-0.008462664,0.22415617,0.05595227,0.056939125,0.065326944,-0.21119727,-0.14647648,-0.026238186,-0.062074404,0.07638085,0.17240223,0.121283844,0.09988625,0.042763036,-0.08498149,0.1883765
103,0.011589367,0.041018657,-0.16692899,-0.12648413,-0.12848897,-0.11893628,0.10220957,-0.041242093,0.18793824,0.016890336,-0.14016035,0.034740806,0.3582073,-0.016453223,-0.035210535,-0.04450282,0.082508415,-0.13917051,0.07786122,-0.087165825
